image,actual_positive,classifier_positive_prob,detector_positive_conf
datasets/brain-tumor/images/val/val_1 (148).jpg,False,0.51915043592453,0.13078294694423676
datasets/brain-tumor/images/val/val_1 (149).jpg,False,0.2778252959251404,0.04147978872060776
datasets/brain-tumor/images/val/val_1 (15).jpg,True,0.5821113586425781,0.5548869371414185
datasets/brain-tumor/images/val/val_1 (150).jpg,False,0.329476922750473,0.49641045928001404
datasets/brain-tumor/images/val/val_1 (151).jpg,True,0.4434035122394562,0.09714341163635254
datasets/brain-tumor/images/val/val_1 (152).jpg,True,0.37906134128570557,0.13585637509822845
datasets/brain-tumor/images/val/val_1 (153).jpg,True,0.33106502890586853,0.3707044720649719
datasets/brain-tumor/images/val/val_1 (154).jpg,False,0.5475128889083862,0.20888596773147583
datasets/brain-tumor/images/val/val_1 (155).jpg,False,0.3809422552585602,0.09683302044868469
datasets/brain-tumor/images/val/val_1 (156).jpg,True,0.675624430179596,0.08874649554491043
datasets/brain-tumor/images/val/val_1 (157).jpg,True,0.4436277747154236,0.21737632155418396
datasets/brain-tumor/images/val/val_1 (158).jpg,True,0.38417351245880127,0.2346930205821991
datasets/brain-tumor/images/val/val_1 (159).jpg,False,0.12065232545137405,0.08763299137353897
datasets/brain-tumor/images/val/val_1 (16).jpg,True,0.37017515301704407,0.048767976462841034
datasets/brain-tumor/images/val/val_1 (160).jpg,False,0.6293798089027405,0.12172269076108932
datasets/brain-tumor/images/val/val_1 (161).jpg,False,0.16410471498966217,0.021727029234170914
datasets/brain-tumor/images/val/val_1 (162).jpg,True,0.6364263296127319,0.09338058531284332
datasets/brain-tumor/images/val/val_1 (163).jpg,True,0.6634925603866577,0.29424887895584106
datasets/brain-tumor/images/val/val_1 (164).jpg,True,0.865638256072998,0.11054439097642899
datasets/brain-tumor/images/val/val_1 (165).jpg,False,0.09139513224363327,0.21955996751785278
datasets/brain-tumor/images/val/val_1 (166).jpg,True,0.6956098675727844,0.1460477113723755
datasets/brain-tumor/images/val/val_1 (167).jpg,True,0.6243112087249756,0.05773741006851196
datasets/brain-tumor/images/val/val_1 (168).jpg,True,0.1868598461151123,0.3768455684185028
datasets/brain-tumor/images/val/val_1 (169).jpg,True,0.6741970777511597,0.014192993752658367
datasets/brain-tumor/images/val/val_1 (17).jpg,True,0.25873568654060364,0.4655376076698303
datasets/brain-tumor/images/val/val_1 (170).jpg,True,0.6566442847251892,0.0
datasets/brain-tumor/images/val/val_1 (171).jpg,True,0.5238233208656311,0.21803969144821167
datasets/brain-tumor/images/val/val_1 (172).jpg,True,0.5885089635848999,0.23828007280826569
datasets/brain-tumor/images/val/val_1 (173).jpg,True,0.6011081337928772,0.041287511587142944
datasets/brain-tumor/images/val/val_1 (174).jpg,False,0.5654404163360596,0.2157711237668991
datasets/brain-tumor/images/val/val_1 (175).jpg,False,0.38785749673843384,0.2786974012851715
datasets/brain-tumor/images/val/val_1 (176).jpg,False,0.12944364547729492,0.38957369327545166
datasets/brain-tumor/images/val/val_1 (177).jpg,False,0.4269137680530548,0.03151988238096237
datasets/brain-tumor/images/val/val_1 (178).jpg,False,0.5810802578926086,0.5010575652122498
datasets/brain-tumor/images/val/val_1 (179).jpg,True,0.6890951991081238,0.25060608983039856
datasets/brain-tumor/images/val/val_1 (18).jpg,True,0.41454756259918213,0.3804968297481537
datasets/brain-tumor/images/val/val_1 (180).jpg,True,0.9091720581054688,0.22659356892108917
datasets/brain-tumor/images/val/val_1 (181).jpg,True,0.6150625348091125,0.03275137394666672
datasets/brain-tumor/images/val/val_1 (182).jpg,True,0.755608856678009,0.18294882774353027
datasets/brain-tumor/images/val/val_1 (183).jpg,True,0.6404550671577454,0.3566446602344513
datasets/brain-tumor/images/val/val_1 (184).jpg,False,0.19256047904491425,0.012279964983463287
datasets/brain-tumor/images/val/val_1 (185).jpg,False,0.5942813158035278,0.019602475687861443
datasets/brain-tumor/images/val/val_1 (186).jpg,False,0.3805501461029053,0.5072132349014282
datasets/brain-tumor/images/val/val_1 (187).jpg,False,0.4543841481208801,0.3875287175178528
datasets/brain-tumor/images/val/val_1 (188).jpg,False,0.5839681625366211,0.2001175582408905
datasets/brain-tumor/images/val/val_1 (189).jpg,False,0.4620290994644165,0.02291285991668701
datasets/brain-tumor/images/val/val_1 (19).jpg,True,0.5529049038887024,0.4350360929965973
datasets/brain-tumor/images/val/val_1 (190).jpg,False,0.6494337916374207,0.2529587149620056
datasets/brain-tumor/images/val/val_1 (191).jpg,False,0.1421264410018921,0.01155557855963707
datasets/brain-tumor/images/val/val_1 (192).jpg,False,0.06745317578315735,0.06887198984622955
datasets/brain-tumor/images/val/val_1 (193).jpg,False,0.024455774575471878,0.5227206945419312
datasets/brain-tumor/images/val/val_1 (194).jpg,False,0.04513615742325783,0.5304241180419922
datasets/brain-tumor/images/val/val_1 (195).jpg,False,0.03587169200181961,0.5051445960998535
datasets/brain-tumor/images/val/val_1 (196).jpg,False,0.019388573244214058,0.44497206807136536
datasets/brain-tumor/images/val/val_1 (197).jpg,False,0.03291761502623558,0.07464005053043365
datasets/brain-tumor/images/val/val_1 (198).jpg,False,0.03520480543375015,0.16909196972846985
datasets/brain-tumor/images/val/val_1 (199).jpg,False,0.23660017549991608,0.26101359724998474
datasets/brain-tumor/images/val/val_1 (2).jpg,True,0.4949534237384796,0.3858114778995514
datasets/brain-tumor/images/val/val_1 (20).jpg,True,0.21873407065868378,0.25213345885276794
datasets/brain-tumor/images/val/val_1 (200).jpg,False,0.18366298079490662,0.20727649331092834
datasets/brain-tumor/images/val/val_1 (201).jpg,False,0.23656703531742096,0.46178367733955383
datasets/brain-tumor/images/val/val_1 (202).jpg,False,0.13156850636005402,0.0
datasets/brain-tumor/images/val/val_1 (203).jpg,False,0.10819593071937561,0.08826825767755508
datasets/brain-tumor/images/val/val_1 (204).jpg,False,0.040650807321071625,0.07339451462030411
datasets/brain-tumor/images/val/val_1 (205).jpg,False,0.1322643905878067,0.2655290365219116
datasets/brain-tumor/images/val/val_1 (206).jpg,False,0.07951133698225021,0.18653301894664764
datasets/brain-tumor/images/val/val_1 (207).jpg,False,0.08529765158891678,0.4691963791847229
datasets/brain-tumor/images/val/val_1 (208).jpg,False,0.21517542004585266,0.48295775055885315
datasets/brain-tumor/images/val/val_1 (209).jpg,False,0.22526773810386658,0.2932218611240387
datasets/brain-tumor/images/val/val_1 (21).jpg,True,0.3249092102050781,0.11327093094587326
datasets/brain-tumor/images/val/val_1 (210).jpg,False,0.29894834756851196,0.10439209640026093
datasets/brain-tumor/images/val/val_1 (211).jpg,False,0.027716973796486855,0.07772170752286911
datasets/brain-tumor/images/val/val_1 (212).jpg,False,0.006892623845487833,0.4276670515537262
datasets/brain-tumor/images/val/val_1 (213).jpg,False,0.014290395192801952,0.5142926573753357
datasets/brain-tumor/images/val/val_1 (214).jpg,False,0.007802315056324005,0.5311337113380432
datasets/brain-tumor/images/val/val_1 (215).jpg,False,0.0214299988001585,0.43842220306396484
datasets/brain-tumor/images/val/val_1 (216).jpg,False,0.015340948477387428,0.4611368179321289
datasets/brain-tumor/images/val/val_1 (217).jpg,False,0.0866657942533493,0.423292338848114
datasets/brain-tumor/images/val/val_1 (218).jpg,False,0.11019787937402725,0.3090595602989197
datasets/brain-tumor/images/val/val_1 (219).jpg,False,0.08576145768165588,0.11611121147871017
datasets/brain-tumor/images/val/val_1 (22).jpg,False,0.26301488280296326,0.514970064163208
datasets/brain-tumor/images/val/val_1 (220).jpg,False,0.1989680677652359,0.07025890797376633
datasets/brain-tumor/images/val/val_1 (221).jpg,False,0.2562480866909027,0.5219276547431946
datasets/brain-tumor/images/val/val_1 (222).jpg,False,0.09858638048171997,0.47519969940185547
datasets/brain-tumor/images/val/val_1 (223).jpg,False,0.12365041673183441,0.1464628279209137
datasets/brain-tumor/images/val/val_1 (23).jpg,False,0.2697266638278961,0.027142809703946114
datasets/brain-tumor/images/val/val_1 (24).jpg,True,0.6055639386177063,0.12838497757911682
datasets/brain-tumor/images/val/val_1 (25).jpg,True,0.6693775653839111,0.021095946431159973
datasets/brain-tumor/images/val/val_1 (26).jpg,True,0.23355905711650848,0.3685911297798157
datasets/brain-tumor/images/val/val_1 (27).jpg,True,0.2120817005634308,0.34018680453300476
datasets/brain-tumor/images/val/val_1 (28).jpg,False,0.5080569386482239,0.04922550544142723
datasets/brain-tumor/images/val/val_1 (29).jpg,True,0.21785207092761993,0.2673734426498413
datasets/brain-tumor/images/val/val_1 (3).jpg,True,0.36316239833831787,0.5119624137878418
datasets/brain-tumor/images/val/val_1 (30).jpg,False,0.2567996382713318,0.27904999256134033
datasets/brain-tumor/images/val/val_1 (31).jpg,False,0.049239274114370346,0.5765467882156372
datasets/brain-tumor/images/val/val_1 (32).jpg,False,0.07740907371044159,0.5226247906684875
datasets/brain-tumor/images/val/val_1 (33).jpg,False,0.11887198686599731,0.603947103023529
datasets/brain-tumor/images/val/val_1 (34).jpg,False,0.2995499074459076,0.6222026944160461
datasets/brain-tumor/images/val/val_1 (35).jpg,False,0.5089357495307922,0.5276079773902893
datasets/brain-tumor/images/val/val_1 (36).jpg,False,0.8041457533836365,0.017127295956015587
datasets/brain-tumor/images/val/val_1 (37).jpg,False,0.5050032138824463,0.04601220414042473
datasets/brain-tumor/images/val/val_1 (38).jpg,False,0.272908091545105,0.12770773470401764
datasets/brain-tumor/images/val/val_1 (39).jpg,False,0.3034929037094116,0.0
datasets/brain-tumor/images/val/val_1 (4).jpg,True,0.17865855991840363,0.1427864283323288
datasets/brain-tumor/images/val/val_1 (40).jpg,False,0.31864747405052185,0.027548333629965782
datasets/brain-tumor/images/val/val_1 (41).jpg,True,0.06938683241605759,0.3490719497203827
datasets/brain-tumor/images/val/val_1 (42).jpg,True,0.18473142385482788,0.32082533836364746
datasets/brain-tumor/images/val/val_1 (43).jpg,False,0.049422357231378555,0.057801470160484314
datasets/brain-tumor/images/val/val_1 (44).jpg,False,0.21141891181468964,0.010746795684099197
datasets/brain-tumor/images/val/val_1 (45).jpg,False,0.2043694257736206,0.1348644345998764
datasets/brain-tumor/images/val/val_1 (46).jpg,False,0.15298759937286377,0.03399183973670006
datasets/brain-tumor/images/val/val_1 (47).jpg,False,0.19204381108283997,0.19084984064102173
datasets/brain-tumor/images/val/val_1 (48).jpg,False,0.24307143688201904,0.18671192228794098
datasets/brain-tumor/images/val/val_1 (49).jpg,False,0.15348386764526367,0.11210798472166061
datasets/brain-tumor/images/val/val_1 (5).jpg,True,0.17279712855815887,0.09284354001283646
datasets/brain-tumor/images/val/val_1 (50).jpg,False,0.15905825793743134,0.0980808213353157
datasets/brain-tumor/images/val/val_1 (51).jpg,False,0.1607154905796051,0.04033029451966286
datasets/brain-tumor/images/val/val_1 (52).jpg,False,0.20642249286174774,0.056108731776475906
datasets/brain-tumor/images/val/val_1 (53).jpg,False,0.189567431807518,0.031089426949620247
datasets/brain-tumor/images/val/val_1 (54).jpg,False,0.14543579518795013,0.02963251993060112
datasets/brain-tumor/images/val/val_1 (55).jpg,False,0.3861978054046631,0.25155919790267944
datasets/brain-tumor/images/val/val_1 (56).jpg,False,0.44898921251296997,0.5627167820930481
datasets/brain-tumor/images/val/val_1 (57).jpg,False,0.39919817447662354,0.5196273922920227
datasets/brain-tumor/images/val/val_1 (58).jpg,False,0.28542768955230713,0.2472904622554779
datasets/brain-tumor/images/val/val_1 (59).jpg,False,0.582724392414093,0.1042165756225586
datasets/brain-tumor/images/val/val_1 (6).jpg,True,0.07091506570577621,0.24968871474266052
datasets/brain-tumor/images/val/val_1 (60).jpg,True,0.006259979214519262,0.3595528304576874
datasets/brain-tumor/images/val/val_1 (61).jpg,True,0.5062961578369141,0.2307492345571518
datasets/brain-tumor/images/val/val_1 (62).jpg,True,0.17509716749191284,0.10262177884578705
datasets/brain-tumor/images/val/val_1 (63).jpg,False,0.18113581836223602,0.338062584400177
datasets/brain-tumor/images/val/val_1 (64).jpg,False,0.3139283061027527,0.5505990386009216
datasets/brain-tumor/images/val/val_1 (65).jpg,False,0.210843026638031,0.30530911684036255
datasets/brain-tumor/images/val/val_1 (66).jpg,False,0.300331711769104,0.09477531164884567
datasets/brain-tumor/images/val/val_1 (67).jpg,True,0.5632217526435852,0.022088225930929184
datasets/brain-tumor/images/val/val_1 (68).jpg,True,0.4126134216785431,0.021571597084403038
datasets/brain-tumor/images/val/val_1 (69).jpg,True,0.5337193608283997,0.5552948117256165
datasets/brain-tumor/images/val/val_1 (7).jpg,True,0.08930522203445435,0.44755855202674866
datasets/brain-tumor/images/val/val_1 (70).jpg,True,0.813754141330719,0.23926904797554016
datasets/brain-tumor/images/val/val_1 (71).jpg,False,0.44014522433280945,0.06618829071521759
datasets/brain-tumor/images/val/val_1 (72).jpg,False,0.26495829224586487,0.1621570885181427
datasets/brain-tumor/images/val/val_1 (73).jpg,False,0.25895366072654724,0.09565799683332443
datasets/brain-tumor/images/val/val_1 (74).jpg,True,0.152225062251091,0.2646515369415283
datasets/brain-tumor/images/val/val_1 (75).jpg,True,0.43279704451560974,0.3434921205043793
datasets/brain-tumor/images/val/val_1 (76).jpg,True,0.21539920568466187,0.5703950524330139
datasets/brain-tumor/images/val/val_1 (77).jpg,True,0.3638737201690674,0.01103670708835125
datasets/brain-tumor/images/val/val_1 (78).jpg,True,0.14128592610359192,0.21825161576271057
datasets/brain-tumor/images/val/val_1 (79).jpg,False,0.4955267608165741,0.18804073333740234
datasets/brain-tumor/images/val/val_1 (8).jpg,True,0.5058702826499939,0.09288474172353745
datasets/brain-tumor/images/val/val_1 (80).jpg,False,0.47274941205978394,0.12076829373836517
datasets/brain-tumor/images/val/val_1 (81).jpg,False,0.1740783154964447,0.3284122943878174
datasets/brain-tumor/images/val/val_1 (82).jpg,False,0.23941868543624878,0.23548363149166107
datasets/brain-tumor/images/val/val_1 (83).jpg,False,0.19733287394046783,0.08977876603603363
datasets/brain-tumor/images/val/val_1 (84).jpg,False,0.16488909721374512,0.5105295777320862
datasets/brain-tumor/images/val/val_1 (85).jpg,True,0.3000773787498474,0.25054463744163513
datasets/brain-tumor/images/val/val_1 (86).jpg,False,0.28975117206573486,0.46971434354782104
datasets/brain-tumor/images/val/val_1 (87).jpg,True,0.12432507425546646,0.2272614687681198
datasets/brain-tumor/images/val/val_1 (88).jpg,True,0.20661313831806183,0.04783513396978378
datasets/brain-tumor/images/val/val_1 (89).jpg,False,0.13902173936367035,0.15243084728717804
datasets/brain-tumor/images/val/val_1 (9).jpg,False,0.08937454968690872,0.18839327991008759
datasets/brain-tumor/images/val/val_1 (90).jpg,False,0.22619357705116272,0.5062979459762573
datasets/brain-tumor/images/val/val_1 (91).jpg,False,0.03444801643490791,0.49127206206321716
datasets/brain-tumor/images/val/val_1 (92).jpg,False,0.05857297033071518,0.03771618381142616
datasets/brain-tumor/images/val/val_1 (93).jpg,False,0.39262810349464417,0.42467495799064636
datasets/brain-tumor/images/val/val_1 (94).jpg,False,0.7652658224105835,0.04614410921931267
datasets/brain-tumor/images/val/val_1 (95).jpg,False,0.31483569741249084,0.18743611872196198
datasets/brain-tumor/images/val/val_1 (96).jpg,False,0.22931459546089172,0.10898198932409286
datasets/brain-tumor/images/val/val_1 (97).jpg,False,0.23223522305488586,0.35219016671180725
datasets/brain-tumor/images/val/val_1 (98).jpg,False,0.36909201741218567,0.1437578946352005
datasets/brain-tumor/images/val/val_1 (99).jpg,False,0.48451510071754456,0.01840612106025219
